#,1月1日大事记
d/20100112.html,2010年-海地发生7级地震
d/20100112m1.html,2010年-百度被黑客攻击多省市无法访问
d/20060112.html,2006年-麦加朝觐者发生踩踏事件
d/20040112.html,2004年-全国劳动模范斯霞在南京逝世，享年94岁
d/20020112.html,2002年-铁路部分旅客列车票价实行政府指导价听证会
d/20010112.html,2001年-惠普公司创始人之一威廉·休利特逝世
d/20000112.html,2000年-中国政府首次派出民事警察执行联合国维和任务
d/19960112.html,1996年-陕西周原出土西周早期青铜大鼎
d/19960112m1.html,1996年-金三角大毒枭昆沙向缅政府军投降
d/19950112.html,1995年-何梁何利设立科学奖励基金
d/19940112.html,1994年-我国与莱索托王国恢复外交关系
d/19930112.html,1993年-柏林法院中止对昂纳克的审判
d/19830112.html,1983年-我国与安哥拉建立外交关系
d/19800112.html,1980年-我国科学工作者首次登上南极大陆
d/19800112m1.html,1980年-湖南岳阳陵矶捕获了一条活的白鳍豚
d/19760112.html,1976年-《尼罗河上的惨案》的作者克里斯蒂逝世
d/19720112.html,1972年-可口可乐公司收回300万听有问题的饮料
d/19700112.html,1970年-尼利亚内战结束
d/19500112.html,1950年-苏联恢复战后已废除的死刑适用于间谍、叛国和颠覆政府罪
d/19490112.html,1949年-第一次中东战争结束
d/19470112.html,1947年-刘胡兰英勇就义
d/19450112.html,1945年-第二次世界大战苏军进攻到据柏林50公里的奥得河沿线
d/19370112.html,1937年-红军西路军遭受国民党“围剿”
d/19260112.html,1926年-巴斯德研究所称已发现抗破伤风血清
d/19220112.html,1922年-香港海员大罢工
d/19200112.html,1920年-北京政府教育部废止文言教科书
d/19130112.html,1913年-库伦活佛专使杭达亲王到俄京，答谢俄国承认外蒙古自治
d/19120112.html,1912年-彭家珍与良弼同归于尽
d/19090112.html,1909年-四维时空理论的创立者德国数学家赫尔曼闵可夫斯基逝世
d/19040112.html,1904年-清廷兴修京师观象台
d/19030112.html,1903年-苏联物理学家库尔查托夫出生
d/18990112.html,1899年-瑞士化学家保罗·赫尔曼·穆勒出生
d/18960112.html,1896年-康有为在上海创办《强学报》
d/18930112.html,1893年-德国战犯赫尔曼·戈林出生
d/18930112m1.html,1893年-德国纳粹 阿尔弗莱德·罗森堡出生
d/18920112.html,1892年-台湾第一位加入同盟会的翁俊明出生
d/18840112.html,1884年-中国首位飞机设计师冯如出生
d/18760112.html,1876年-美国作家杰克·伦敦诞辰
d/18750112.html,1875年-清同治帝载淳病逝
